"","V1","V2","V3","V4","V5","V6"
"3819","FALSE","FALSE","San Francisco, CA","4533",NA,"Twitter for iPhone"
"3820","FALSE","FALSE","San Francisco, CA","4533","FALSE","Twitter Web Client"
"3821","FALSE","FALSE","End of the Rainbow Rd, McDanie","809",NA,"Twitter for Android"
"3822","FALSE","FALSE","Melbourne, Australia","635","FALSE","Twitter for Android"
"3823","FALSE","FALSE","Melbourne, Australia","635","FALSE","Twitter for Android"
"3824","FALSE","FALSE","Melbourne, Australia","635","FALSE","Twitter for Android"
"3825","FALSE","FALSE","St. Louis, MO","1968","FALSE","Twitter for Android"
"3826","FALSE","FALSE","St. Louis, MO","1968","FALSE","Twitter for Android"
"3827","FALSE","FALSE","North Carolina, USA","3221","FALSE","Twitter for Android"
"3828","FALSE","FALSE","Ankara - TURKEY","1183","FALSE","Twitter for iPhone"
"3829","FALSE","FALSE","Ankara - TURKEY","1183","FALSE","Twitter for iPhone"
"3830","FALSE","FALSE","College Station, TX","129","FALSE","Twitter for Android"
"3831","FALSE","FALSE","Charlottesville, VA","317","FALSE","Twitter Web Client"
"3832","FALSE","FALSE","Connecticut, USA","31","FALSE","Twitter for iPhone"
"3833","FALSE","FALSE","San Antonio, TX","8641","FALSE","Twitter Web Client"
"3834","FALSE","FALSE","San Antonio, TX","8641","FALSE","Twitter Web Client"
"3835","FALSE","FALSE","Vancouver, WA","417","FALSE","Twitter for Android"
"3836","FALSE","FALSE","Venezuela","178","FALSE","Twitter for Android"
"3837","FALSE","FALSE","","752","FALSE","Twitter for Android"
"3838","FALSE","FALSE","#Seattle","492",NA,"Twitter Web App"
"3839","FALSE","FALSE","Bone Marrow","397","FALSE","Twitter for iPhone"
"3840","FALSE","FALSE","New York, NY","56","TRUE","Twitter for iPhone"
"3841","FALSE","FALSE","","201","FALSE","Twitter for Android"
"3842","FALSE","FALSE","","201","FALSE","Twitter for Android"
"3843","FALSE","FALSE","México","193","FALSE","Twitter for Android"
"3844","FALSE","FALSE","Amherst, MA","958","FALSE","Twitter for Android"
"3845","FALSE","FALSE","Amherst, MA","958","FALSE","Twitter for Android"
"3846","FALSE","FALSE","Bay Area","1561","FALSE","Twitter for iPhone"
"3847","FALSE","FALSE","Toronto, Ontario","3511","FALSE","Twitter for iPhone"
"3848","FALSE","FALSE","Washington, DC","1904","FALSE","Twitter for iPhone"
"3849","FALSE","FALSE","Earth","527","FALSE","Twitter for Android"
"3850","FALSE","FALSE","Toronto","515",NA,"Twitter for iPhone"
"3851","FALSE","FALSE","Baton Rouge, LA","26","FALSE","Twitter for iPhone"
"3852","FALSE","FALSE","Tokyo, Japan","188","FALSE","Twitter for iPhone"
"3853","FALSE","FALSE","","167","TRUE","Twitter for Android"
"3854","FALSE","FALSE","","152","FALSE","Twitter for iPhone"
"3855","FALSE","FALSE","Johannesburg","293",NA,"Twitter for iPad"
"3856","FALSE","FALSE","Denver, CO","58","TRUE","Twitter for iPhone"
"3857","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3858","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3859","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter for iPhone"
"3860","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3861","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3862","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3863","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3864","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3865","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3866","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3867","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3868","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3869","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3870","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3871","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3872","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3873","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3874","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3875","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3876","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3877","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3878","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3879","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3880","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3881","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3882","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3883","FALSE","FALSE","Kentucky, USA","4785","FALSE","Twitter Web Client"
"3884","FALSE","FALSE","Florida","175","TRUE","Twitter for Android"
"3885","FALSE","FALSE","Florida","175","FALSE","Twitter for Android"
"3886","FALSE","FALSE","Minnesota, USA","871","FALSE","Twitter for iPhone"
"3887","FALSE","FALSE","Charlottesville, VA","313","FALSE","Twitter for Android"
"3888","FALSE","FALSE","Baltimore, MD, USA","363","FALSE","Twitter for Android"
"3889","FALSE","FALSE","West Lafayette, IN","444","TRUE","Twitter for Android"
"3890","FALSE","FALSE","Dallas, TX","170","FALSE","Twitter for iPhone"
"3891","FALSE","FALSE","Palo Alto, CA","266","FALSE","Twitter Web Client"
"3892","FALSE","FALSE","Palo Alto, CA","266","FALSE","Twitter Web Client"
"3893","FALSE","FALSE","Philadelphia, PA","4252",NA,"Twitter for iPhone"
"3894","FALSE","FALSE","","1118","FALSE","Twitter for Android"
"3895","FALSE","FALSE","","4734",NA,"Buffer"
"3896","FALSE","FALSE","Hannover, Germany","1240","FALSE","Twitter for Android"
"3897","FALSE","FALSE","Ames IA","36",NA,"Twitter Web App"
"3898","FALSE","FALSE","Portland, OR maybe not","12035","FALSE","TweetDeck"
"3899","FALSE","FALSE","Portland, OR maybe not","12035",NA,"TweetDeck"
"3900","FALSE","FALSE","Portland, OR maybe not","12035",NA,"TweetDeck"
"3901","FALSE","FALSE","Portland, OR maybe not","12035",NA,"TweetDeck"
"3902","FALSE","FALSE","Mexico City","148","FALSE","Twitter for Android"
"3903","FALSE","FALSE","","948","FALSE","Twitter for iPhone"
"3904","FALSE","FALSE","Milwaukee, WI","13","FALSE","Twitter Web Client"
"3905","FALSE","FALSE","Deep Space Nine","365","FALSE","Twitter for Android"
"3906","FALSE","FALSE","Deep Space Nine","365","FALSE","Twitter for Android"
"3907","FALSE","FALSE","Provo, UT","132",NA,"Twitter Web Client"
"3908","FALSE","FALSE","","4535","FALSE","SucBra_Schnittstelle"
"3909","FALSE","FALSE","","331","TRUE","Twitter Web Client"
"3910","FALSE","FALSE","","56","FALSE","Twitter for Android"
"3911","FALSE","FALSE","Laramie, WY","491","TRUE","Twitter Web App"
"3912","FALSE","FALSE","Monterrey, Nuevo León","743","FALSE","Twitter for Android"
"3913","FALSE","FALSE","Perth, Western Australia","328","FALSE","Twitter Web Client"
"3914","FALSE","FALSE","Lansing, MI","110","FALSE","Twitter for iPhone"
"3915","FALSE","FALSE","Lansing, MI","110",NA,"Twitter for iPhone"
"3916","FALSE","FALSE","Minneapolis, MN","3015","FALSE","Twitter for Android"
"3917","FALSE","FALSE","New York, NY","461","FALSE","Twitter for Android"
"3918","FALSE","FALSE","Fukuoka","1410","FALSE","Twitter for Android"
"3919","FALSE","FALSE","","312","FALSE","Twitter Web App"
"3920","FALSE","FALSE","","278","FALSE","Twitter for Android"
"3921","FALSE","FALSE","IIO UABC Ensenada, BC","326","FALSE","Twitter for iPhone"
"3922","FALSE","FALSE","New York, NY","987","FALSE","Twitter for Android"
"3923","FALSE","FALSE","Guadalajara, Jalisco","209","FALSE","Twitter for iPhone"
"3924","FALSE","FALSE","Guadalajara, Jalisco","209","FALSE","Twitter for iPhone"
"3925","FALSE","FALSE","Guadalajara, Jalisco","209","FALSE","Twitter for iPhone"
"3926","FALSE","FALSE","Tokyo","57","FALSE","Twitter for iPhone"
"3927","FALSE","FALSE","Chicago, IL","218","FALSE","Twitter Web Client"
"3928","FALSE","FALSE","DMV","390","TRUE","Twitter Web Client"
"3929","FALSE","FALSE","","44","FALSE","Twitter for iPhone"
"3930","FALSE","FALSE","","248","FALSE","Twitter for iPhone"
"3931","FALSE","FALSE","San Salvador, El Salvador","372","FALSE","Twitter for iPhone"
"3932","FALSE","FALSE","Lincoln, NE","820","FALSE","Twitter for iPhone"
"3933","FALSE","FALSE","Lincoln, NE","820","FALSE","Twitter for iPhone"
"3934","FALSE","FALSE","Columbus, OH","374",NA,"Twitter Web Client"
"3935","FALSE","FALSE","Vizag","64","TRUE","Twitter for Android"
"3936","FALSE","FALSE","Silicon Valley","1666","FALSE","Twitter Web Client"
"3937","FALSE","FALSE","Papillion, NE","411","FALSE","Twitter for iPhone"
"3938","FALSE","FALSE","Ann Arbor, MI","531","FALSE","Twitter for iPhone"
"3939","FALSE","FALSE","Berkeley California, USA","1152","FALSE","Twitter for Android"
"3940","FALSE","FALSE","Adelaide, South Australia","141","FALSE","TweetDeck"
"3941","FALSE","FALSE","Minneapolis, MN","60",NA,"Twitter Web Client"
"3942","FALSE","FALSE","Singapore","316","FALSE","Twitter for Android"
"3943","FALSE","FALSE","Hamilton City, New Zealand","47",NA,"WordPress.com"
"3944","FALSE","FALSE","","161","FALSE","Twitter for Android"
"3945","FALSE","FALSE","Japan","1482","FALSE","Twitter Web Client"
"3946","FALSE","FALSE","San Francisco, CA","103","TRUE","Twitter for iPhone"
"3947","FALSE","FALSE","Baltimore","409","FALSE","Twitter for iPhone"
"3948","FALSE","FALSE","","6",NA,"Twitter for iPhone"
"3949","FALSE","FALSE","Durham, NC","3836","TRUE","Twitter for iPhone"
"3950","FALSE","FALSE","Burgess Hill, England","51","FALSE","Twitter for Android"
"3951","FALSE","FALSE","Los Angeles USA","149",NA,"Twitter for Android"
"3952","FALSE","FALSE","Los Angeles USA","149",NA,"Twitter for Android"
"3953","FALSE","FALSE","Los Angeles USA","149",NA,"Twitter for Android"
"3954","FALSE","FALSE","","3860","TRUE","Twitter for Android"
"3955","FALSE","FALSE","Nouméa","274","FALSE","Twitter Web Client"
"3956","FALSE","FALSE","Ithaca, NY","367","FALSE","Twitter for iPhone"
"3957","FALSE","FALSE","Manhattan, NY","227","FALSE","Twitter for iPhone"
"3958","FALSE","FALSE","Manhattan, NY","227","FALSE","Twitter for iPhone"
"3959","FALSE","FALSE","Boston, MA","108","FALSE","Twitter Web Client"
"3960","FALSE","FALSE","New York, NY","57",NA,"Twitter for iPhone"
"3961","FALSE","FALSE","Rio","286","FALSE","Twitter Web Client"
"3962","FALSE","FALSE","","356","FALSE","Twitter Web App"
"3963","FALSE","FALSE","","356","FALSE","Twitter Web App"
"3964","FALSE","FALSE","Vancouver, British Columbia","64","FALSE","Twitter for Android"
"3965","FALSE","FALSE","Vancouver, British Columbia","64",NA,"Twitter Web Client"
"3966","FALSE","FALSE","","383","FALSE","Twitter Web App"
"3967","FALSE","FALSE","","10","FALSE","Twitter Web Client"
"3968","FALSE","FALSE","New York, USA","2250","FALSE","Twitter Web Client"
"3969","FALSE","FALSE","New York, NY","235",NA,"Twitter for iPhone"
"3970","FALSE","FALSE","Hong Kong","1439","FALSE","Twitter for Android"
"3971","FALSE","FALSE","Hong Kong","1439","FALSE","Twitter for Android"
"3972","FALSE","FALSE","Cambridge, MA","1828","FALSE","Twitter for iPhone"
"3973","FALSE","FALSE","Delaware, USA","953","FALSE","Twitter Web App"
"3974","FALSE","FALSE","","778","FALSE","Twitter Web Client"
"3975","FALSE","FALSE","","778","FALSE","Twitter Web Client"
"3976","FALSE","FALSE","Mexico City","200","FALSE","Twitter for Android"
"3977","FALSE","FALSE","ÜT: 40.646571,-74.557026","30","FALSE","Twitter for iPhone"
"3978","FALSE","FALSE","ÜT: 40.646571,-74.557026","30","TRUE","Twitter for iPhone"
"3979","FALSE","FALSE","Rio de Janeiro","203","TRUE","Twitter Web App"
"3980","FALSE","FALSE","","251","FALSE","Twitter for iPhone"
"3981","FALSE","FALSE","","11398","FALSE","Twitter Web App"
"3982","FALSE","FALSE","Toronto, Ontario","293","FALSE","Twitter Web Client"
"3983","FALSE","FALSE","","95","FALSE","Twitter Web App"
"3984","FALSE","FALSE","Amsterdam, The Netherlands","777","FALSE","Twitter Web App"
"3985","FALSE","FALSE","Davis, CA","523","FALSE","Twitter for Android"
"3986","FALSE","FALSE","","353","TRUE","Twitter for Android"
"3987","FALSE","FALSE","Wurundjeri country,  Australia","625","FALSE","Twitter for Android"
"3988","FALSE","FALSE","Wurundjeri country,  Australia","625","FALSE","Twitter for Android"
"3989","FALSE","FALSE","Wurundjeri country,  Australia","625","FALSE","Twitter for Android"
"3990","FALSE","FALSE","Oxford, England","58","FALSE","Twitter for Android"
"3991","FALSE","FALSE","Oxford, England","58","TRUE","Twitter Web Client"
"3992","FALSE","FALSE","New York, New York","383","FALSE","Twitter for iPhone"
"3993","FALSE","FALSE","New York, New York","383",NA,"Twitter for iPhone"
"3994","FALSE","FALSE","Seattle, WA","28","TRUE","Twitter for iPhone"
"3995","FALSE","FALSE","Querétaro, Querétaro","659","FALSE","Twitter for iPhone"
"3996","FALSE","FALSE","Querétaro, Querétaro","659","FALSE","Twitter for iPhone"
"3997","FALSE","FALSE","Querétaro, Querétaro","659","FALSE","Twitter for iPhone"
"3998","FALSE","FALSE","Boston, MA","94","FALSE","Twitter for iPhone"
"3999","FALSE","FALSE","Campeche","368","FALSE","Twitter for Android"
"4000","FALSE","FALSE","Brisbane, Queensland","3","FALSE","Tweetbot for i<U+039F>S"
"4001","FALSE","FALSE","Washington, D.C.","787","FALSE","Tweetbot for i<U+039F>S"
"4002","FALSE","FALSE","São Paulo, Brasil","180","FALSE","Twitter Web Client"
"4003","FALSE","FALSE","","476","FALSE","Twitter Web Client"
"4004","FALSE","FALSE","New York, USA","2291",NA,"Twitter for Android"
"4005","FALSE","FALSE","St Lucia, Brisbane","1005",NA,"Twitter for Android"
"4006","FALSE","FALSE","Manhattan, Universe","1784",NA,"Twitter for Android"
"4007","FALSE","FALSE","Leeds, England","157","FALSE","TweetDeck"
"4008","FALSE","FALSE","Boston, MA & Atlanta, GA","1862","TRUE","Twitter for iPhone"
"4009","FALSE","FALSE","New York, NY","199",NA,"Twitter for Android"
"4010","FALSE","FALSE","","5441","FALSE","Twitter Web Client"
"4011","FALSE","FALSE","Pamplona, España","112","FALSE","TheUrbanMetre"
"4012","FALSE","FALSE","Nebraska, USA","332","FALSE","Twitter Web App"
"4013","FALSE","FALSE","Nebraska, USA","332","FALSE","Twitter Web App"
"4014","FALSE","FALSE","Unceded Chickasaw Land","10481","FALSE","TweetDeck"
"4015","FALSE","FALSE","Seattle","376","FALSE","Twitter for Android"
"4016","FALSE","FALSE","<U+B300><U+D55C><U+BBFC><U+AD6D> <U+C11C><U+C6B8>","64","FALSE","Twitter for Android"
"4017","FALSE","FALSE","Wellington City, New Zealand","4","FALSE","Twitter Web Client"
"4018","FALSE","FALSE","","46","FALSE","Twitter for iPhone"
"4019","FALSE","FALSE","Vancouver, British Columbia","165","FALSE","Twitter for Android"
"4020","FALSE","FALSE","Pennsylvania, USA","914","FALSE","TweetDeck"
"4021","FALSE","FALSE","Pennsylvania, USA","914","FALSE","TweetDeck"
"4022","FALSE","FALSE","Orlando, FL","334","FALSE","TweetDeck"
"4023","FALSE","FALSE","Cascadia","214","FALSE","Twitter for Android"
"4024","FALSE","FALSE","Norwich, UK","1106","TRUE","Twitter for Android"
"4025","FALSE","FALSE","INDIA","31","FALSE","Twitter for Android"
"4026","FALSE","FALSE","","903","FALSE","Twitter Web Client"
"4027","FALSE","FALSE","","903","FALSE","Twitter Web Client"
"4028","FALSE","FALSE","","903","FALSE","Twitter Web App"
"4029","FALSE","FALSE","State College, PA","123",NA,"Twitter for iPhone"
"4030","FALSE","FALSE","Caracas","1951","FALSE","Twitter for iPhone"
"4031","FALSE","FALSE","Ohio, USA","215","FALSE","Twitter for iPhone"
"4032","FALSE","FALSE","","133","FALSE","Twitter Web Client"
"4033","FALSE","FALSE","Boston, MA","247","FALSE","Twitter for Android"
"4034","FALSE","FALSE","Boston, MA","247","TRUE","Twitter for Android"
"4035","FALSE","FALSE","Jersey City, NJ","7309",NA,"Twitter Web Client"
"4036","FALSE","FALSE","Baltimore, MD","3028","TRUE","Twitter for iPhone"
"4037","FALSE","FALSE","Lausanne, Switzerland","66","FALSE","Twitter Web Client"
"4038","FALSE","FALSE","","2078","FALSE","Twitter Web App"
"4039","FALSE","FALSE","Boston, MA","55","FALSE","Twitter for iPhone"
"4040","FALSE","FALSE","Burlington, Vermont","2657","FALSE","TweetDeck"
"4041","FALSE","FALSE","<U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E21><U+0E2B><U+0E32><U+0E19><U+0E04><U+0E23>, <U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28><U+0E44><U+0E17><U+0E22>","3","FALSE","Twitter for Android"
"4042","FALSE","FALSE","<U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E21><U+0E2B><U+0E32><U+0E19><U+0E04><U+0E23>, <U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28><U+0E44><U+0E17><U+0E22>","3","FALSE","Twitter for Android"
"4043","FALSE","FALSE","<U+0E01><U+0E23><U+0E38><U+0E07><U+0E40><U+0E17><U+0E1E><U+0E21><U+0E2B><U+0E32><U+0E19><U+0E04><U+0E23>, <U+0E1B><U+0E23><U+0E30><U+0E40><U+0E17><U+0E28><U+0E44><U+0E17><U+0E22>","3","FALSE","Twitter for Android"
"4044","FALSE","FALSE","","323","FALSE","Twitter for Android"
"4045","FALSE","FALSE","","323","FALSE","Twitter for Android"
"4046","FALSE","FALSE","","186","FALSE","Twitter for Android"
"4047","FALSE","FALSE","","186","FALSE","Twitter for Android"
"4048","FALSE","FALSE","","186","FALSE","Twitter for Android"
"4049","FALSE","FALSE","Philadelphia, PA","33107",NA,"Twitter Web Client"
"4050","FALSE","FALSE","Philadelphia, PA","33107",NA,"Twitter Web Client"
"4051","FALSE","FALSE","Albuquerque, NM","198","FALSE","Twitter for Android"
"4052","FALSE","FALSE","Canada","271","FALSE","Twitter Web Client"
"4053","FALSE","FALSE","Guadalajara, México.","653",NA,"Twitter Web Client"
"4054","FALSE","FALSE","Perth, Western Australia","295","FALSE","Twitter for Android"
"4055","FALSE","FALSE","Hayward, CA","193","FALSE","Twitter Web Client"
"4056","FALSE","FALSE","Hayward, CA","193","FALSE","Twitter Web Client"
"4057","FALSE","FALSE","","0","FALSE","Tweetbot for Mac"
"4058","FALSE","FALSE","Durham, NC","228","FALSE","Twitter for iPhone"
"4059","FALSE","FALSE","College Park, MD, USA","1797","FALSE","Twitter Web App"
"4060","FALSE","FALSE","Portland, OR","4505","FALSE","Twitter Web Client"
"4061","FALSE","FALSE","North East, England","985","FALSE","ELK_BOT_1983"
"4062","FALSE","FALSE","Portugal","154","FALSE","Tweetbot for i<U+039F>S"
"4063","FALSE","FALSE","Iowa City, IA","77","FALSE","Twitter for iPhone"
"4064","FALSE","FALSE","","1329","FALSE","Twitter for Android"
"4065","FALSE","FALSE","Cambridge, England","306",NA,"Twitter Web Client"
"4066","FALSE","FALSE","Boston, MA","241","FALSE","Twitter for iPhone"
"4067","FALSE","FALSE","Boston, MA","241","FALSE","Twitter for iPhone"
"4068","FALSE","FALSE","<U+5BFA>","338","TRUE","Twitter for iPhone"
"4069","FALSE","FALSE","Chicago, IL","579","FALSE","Twitter for Android"
"4070","FALSE","FALSE","New York, USA","174","TRUE","Twitter for iPhone"
"4071","FALSE","FALSE","Sydney, New South Wales","352",NA,"Twitter Web App"
"4072","FALSE","FALSE","Sonora, CA","457",NA,"Twitter Web Client"
"4073","FALSE","FALSE","San Luis Obispo, CA","57","FALSE","Twitter for iPhone"
"4074","FALSE","FALSE","","806","FALSE","Twitter Web Client"
"4075","FALSE","FALSE","kyoto","181","TRUE","Twitter for iPhone"
"4076","FALSE","FALSE","Everywhere USA","2828","FALSE","Twitter Web Client"
"4077","FALSE","FALSE","Vienna, Austria","347","FALSE","Twitter for iPhone"
"4078","FALSE","FALSE","Santa Barbara, CA","1379","FALSE","Twitter Web Client"
"4079","FALSE","FALSE","Santa Barbara, CA","1379","FALSE","Twitter Web Client"
"4080","FALSE","FALSE","San Antonio, TX","1718","FALSE","Twitter Web Client"
"4081","FALSE","FALSE","San Antonio, TX","1718","TRUE","Twitter Web Client"
"4082","FALSE","FALSE","Luxembourg","215",NA,"Twitter Web App"
"4083","FALSE","FALSE","Berlin, Deutschland","15","TRUE","Twitter for Android"
"4084","FALSE","FALSE","www","630","FALSE","TweetDeck"
"4085","FALSE","FALSE","University of Rhode Island","345","FALSE","Twitter for iPhone"
"4086","FALSE","FALSE","Portland, OR","30","FALSE","Twitter for Android"
"4087","FALSE","FALSE","Hays, KS","656",NA,"Twitter for Android"
"4088","FALSE","FALSE","Paris, France","1274","FALSE","Twitter Web Client"
"4089","FALSE","FALSE","London, libya  khadeja.ramali@gmail.com","655","FALSE","Twitter for iPhone"
"4090","FALSE","FALSE","Philadelphia, PA","30","FALSE","Twitter for iPhone"
"4091","FALSE","FALSE","Fairbanks, AK","388","FALSE","Twitter Web Client"
"4092","FALSE","FALSE","Bethlehem, PA","319","FALSE","Twitter for Android"
"4093","FALSE","FALSE","Cambridge, England","2922","FALSE","Twitter for iPhone"
"4094","FALSE","FALSE","<U+4E16><U+754C><U+306E><U+679C><U+3066>","755","FALSE","Twitter Web Client"
"4095","FALSE","FALSE","<U+4E16><U+754C><U+306E><U+679C><U+3066>","755","FALSE","Twitter Web Client"
"4096","FALSE","FALSE","<U+4E16><U+754C><U+306E><U+679C><U+3066>","755","FALSE","Twitter for iPhone"
"4097","FALSE","FALSE","São Paulo, Brasil","59","FALSE","Twitter Web Client"
"4098","FALSE","FALSE","","249","FALSE","Twitter for Android"
"4099","FALSE","FALSE","Troy, MI","3","FALSE","Twitter for iPhone"
"4100","FALSE","FALSE","NGSland","6899","TRUE","Twitter for iPhone"
"4101","FALSE","FALSE","","3923","FALSE","Twitter for Android"
"4102","FALSE","FALSE","New Mexico","1158","FALSE","Twitter for iPhone"
"4103","FALSE","FALSE","Medellín.","309","FALSE","Twitter for Android"
"4104","FALSE","FALSE","happy thank you more please","459","FALSE","Twitter for Android"
"4105","FALSE","FALSE","","5",NA,"Twitter Web Client"
"4106","FALSE","FALSE","Philadelphia, PA","334",NA,"Twitter for iPhone"
"4107","FALSE","FALSE","","863","FALSE","Twitter for Android"
"4108","FALSE","FALSE","USC Rossier School of Ed","643","FALSE","Twitter Web Client"
"4109","FALSE","FALSE","Perth, Western Australia","473","FALSE","Twitter for iPhone"
"4110","FALSE","FALSE","Madison, WI","1454","FALSE","Twitter for iPhone"
"4111","FALSE","FALSE","","655",NA,"Twitter Web Client"
"4112","FALSE","FALSE","Hamburg, Deutschland","87",NA,"Twitter for iPhone"
"4113","FALSE","FALSE","Brisbane, Queensland","925","FALSE","Twitter Web Client"
"4114","FALSE","FALSE","Liverpool, England","70","TRUE","Twitter for iPhone"
"4115","FALSE","FALSE","London","1360","FALSE","Twitter Web Client"
"4116","FALSE","FALSE","North Region, Singapore","78","FALSE","Twitter for Android"
"4117","FALSE","FALSE","North Region, Singapore","78","FALSE","Twitter for Android"
"4118","FALSE","FALSE","North Region, Singapore","78","FALSE","Twitter for Android"
"4119","FALSE","FALSE","North Region, Singapore","78","FALSE","Twitter for Android"
"4120","FALSE","FALSE","North Region, Singapore","78","FALSE","Twitter for Android"
"4121","FALSE","FALSE","Österreich","791","FALSE","Twitter for Android"
"4122","FALSE","FALSE","My Square Hole.","2800","FALSE","Twitter for iPhone"
"4123","FALSE","FALSE","","12","FALSE","Twitter Web Client"
"4124","FALSE","FALSE","Milwaukee","143","FALSE","Twitter for Android"
"4125","FALSE","FALSE","New Haven, CT","93","FALSE","Twitter Web App"
"4126","FALSE","FALSE","","3368","FALSE","Twitter Web Client"
"4127","FALSE","FALSE","Gainesville, Florida","3641","TRUE","Twitter for iPhone"
"4128","FALSE","FALSE","","1428","FALSE","Twitter for Android"
"4129","FALSE","FALSE","Ciudad de México","606","FALSE","Twitter for iPhone"
"4130","FALSE","FALSE","Daphne, AL","786",NA,"Twitter for iPhone"
"4131","FALSE","FALSE","Internet","173","TRUE","Twitter for Android"
"4132","FALSE","FALSE","Córdoba, Spain","277","TRUE","Twitter for iPhone"
"4133","FALSE","FALSE","Knoxville, TN","4234","FALSE","TweetDeck"
"4134","FALSE","FALSE","San Anselmo, CA","324","FALSE","Twitter for iPhone"
"4135","FALSE","FALSE","Dublin City, Ireland","286","FALSE","Twitter for Android"
"4136","FALSE","FALSE","","59","FALSE","Twitter for iPhone"
"4137","FALSE","FALSE"," Everywhere ","103","FALSE","Twitter for iPad"
"4138","FALSE","FALSE"," Everywhere ","103","FALSE","Twitter for iPad"
"4139","FALSE","FALSE"," Everywhere ","103","FALSE","Twitter for iPad"
"4140","FALSE","FALSE"," Everywhere ","103","FALSE","Twitter for iPad"
"4141","FALSE","FALSE","Seattle, WA","171","TRUE","Twitter Web Client"
"4142","FALSE","FALSE","","318","FALSE","Twitter for iPhone"
"4143","FALSE","FALSE","","318",NA,"Twitter for iPhone"
"4144","FALSE","FALSE","London","1035","TRUE","Twitter for Android"
"4145","FALSE","FALSE","Columbus, Ohio","402","FALSE","Twitter Web Client"
"4146","FALSE","FALSE","Durham, NC","267",NA,"Twitter Web App"
"4147","FALSE","FALSE","Gainesville, FL","2477",NA,"Twitter Web App"
"4148","FALSE","FALSE","","313","FALSE","Twitter for Android"
"4149","FALSE","FALSE","","313","FALSE","Twitter for Android"
"4150","FALSE","FALSE","","313","FALSE","Twitter for Android"
"4151","FALSE","FALSE","Tel Aviv, Israel","4921","FALSE","retweet-fav-bot"
"4152","FALSE","FALSE","Austin, TX","462","FALSE","Twitter Web Client"
"4153","FALSE","FALSE","Debrecen, Hungary","585","FALSE","Twitter for iPhone"
"4154","FALSE","FALSE","Debrecen, Hungary","585","FALSE","Twitter for iPhone"
"4155","FALSE","FALSE","Washington D.C.","731",NA,"Twitter for iPhone"
"4156","FALSE","FALSE","","107",NA,"Twitter for Android"
"4157","FALSE","FALSE","Ireland.","150","FALSE","Twitter for Android"
"4158","FALSE","FALSE","London, England","3248","TRUE","Twitter for iPhone"
"4159","FALSE","FALSE","Boston","211","FALSE","Twitter for iPhone"
"4160","FALSE","FALSE","Boston","211","FALSE","Twitter for iPhone"
"4161","FALSE","FALSE","Boston","211","FALSE","Twitter Web Client"
"4162","FALSE","FALSE","Boston","211","FALSE","Twitter for iPhone"
"4163","FALSE","FALSE","","891","FALSE","Twitter for Android"
"4164","FALSE","FALSE","UK","63","FALSE","Flamingo for Android"
"4165","FALSE","FALSE","Santa Barbara, CA","1962","FALSE","Twitter Web Client"
"4166","FALSE","FALSE","","5596","TRUE","Twitter for Android"
"4167","FALSE","FALSE","London Ontario","165",NA,"Twitter Web Client"
"4168","FALSE","FALSE","San Francisco Bay Area, CA","424","TRUE","Twitter for Android"
"4169","FALSE","FALSE","Pune, MH","3847","FALSE","Twitter for Android"
